Epoch Time,Z1 Smp Temp,Z1 BlkTemp,Z1 HeatSink,Z1 QPID,Z1 Iset,Z1 Imea,Z1 Vset,Z1 Vmea,Z1 ControlState,Z1 PID0 SP,Z1 PID0PV,Z1 PID0I,Z1 PID0 M,Z1 PID0 B,Z1 PID0 Y,Z1 PID0 FFWD,Z1 PID0 DT,Z1 PID1 SP,Z1 PID1 PV,Z1 PID1 I,Z1 PID1 M,Z1 PID1 B,Z1 PID1 Y,Z1 PID1 FFWD,Cover Temperature
0,60.0002,59.9949,32.0664,-13.8003,1.1224,1.0906,4.2174,4.0229,4,30,30.0024,0.0052,-38.7827,-61.5377,30.0005,25,0.0008,28.3,28.4348,3,2.6951,-9.6543,28.4354,25,105.029
0.302999973,60.0007,60.0047,32.3355,150,6.5,6.4657,17.4593,16.06,,4.593,0.0008,0.0247,100,3.0207,0.0008,43.9997,0.0008,,,2,,,,,105.029
0.502999783,60.0024,60.0387,32.4025,150,6.5,6.146,17.4691,16.1606,-4.463540627,4.7171,0.0146,0.0247,100,5.8818,0.0144,43.9997,0.0008,,,2,,,,,104.964
0.70299983,60.0212,60.3401,32.2012,150,6.5,6.1138,17.5045,16.236,,4.7284,0.1185,0.0247,100,8.5885,0.1176,43.9997,0.0008,,,2,,,,,104.986
0.910999775,60.0908,61.2689,32.4025,150,6.5,5.9204,17.5871,16.3051,,4.7284,0.487,0.0247,100,11.7634,0.4848,43.9997,0.0008,,,2,,,,,105.008
1.20299983,60.3533,62.6769,31.9988,150,6.5,6.0225,17.7665,16.4623,,4.7284,1.0483,0.0247,100,14.7342,1.0455,43.9997,0.0008,,,2,,,,,104.986
1.399999857,60.6543,64.0099,32.3355,150,6.5,5.907,17.8995,16.632,,4.7284,1.5593,0.0247,100,16.9627,1.5561,43.9997,0.0008,,,2,,,,,105.029
1.602999926,61.0594,65.4336,32.2684,150,6.5,5.9446,18.0427,16.7074,,4.7284,2.0768,0.0247,100,19.0735,2.0738,43.9997,0.0008,,,2,,,,,105.029
1.802999973,61.5666,66.9539,32.3355,150,6.5,5.8506,18.1584,16.8394,,4.7284,2.5722,0.0247,100,21.0749,2.5694,43.9997,0.0008,,,2,,,,,104.986
2.002999783,62.171,68.4876,32.2684,150,6.5,5.9687,18.3195,17.0217,,4.7284,3.0494,0.0247,100,22.9656,3.0467,43.9997,0.0008,,,2,,,,,104.899
2.20299983,62.8659,70.0395,32.2012,150,6.5,5.8694,18.4708,17.1537,,4.7284,3.4957,0.0247,100,24.7539,3.4931,43.9997,0.0008,,,2,,,,,105.029
2.400999784,63.644,71.6301,32.0664,150,6.5,5.9553,18.6416,17.3234,,4.7284,3.8049,0.0247,96.8884,26.3987,3.9075,43.9997,0.0008,,,2,,,,,105.051
2.602999926,64.4977,73.2096,32.0664,132.506,6.5,5.8237,18.7957,17.4743,,4.7284,4.2873,0.0247,85.5906,27.4401,4.2851,43.9997,0.0008,,,2,,,,,104.943
2.802999973,65.4205,74.783,31.8633,116.655,6.5,5.9419,18.957,17.6377,,4.7284,4.6259,0.0247,74.8661,27.844,4.6237,43.9997,0.0008,,,2,,,,,105.029
3.002999783,66.4052,76.3602,32.2012,101.096,6.4686,5.8291,19.0363,17.7131,,4.7284,4.9253,0.0247,64.9083,27.6652,4.9236,43.9997,0.0008,,,2,,,,,105.008
3.20299983,67.447,77.9312,31.9988,86.3887,6.0107,5.6357,18.0504,16.8331,,4.7284,5.2097,0.0247,54.8452,26.9665,5.2078,43.9997,0.0008,,,2,,,,,105.008
3.399999857,68.5388,79.496,32.0664,71.5939,5.5164,5.0957,16.965,15.7646,,4.7284,5.471,0.0247,45.0837,25.77,5.4693,43.9997,0.0008,,,2,,,,,104.964
3.602999926,69.6736,81.0192,32.2684,58.6502,5.0393,4.76,15.9022,14.8091,,4.7284,5.6734,0.0247,36.8875,24.1664,5.6721,43.9997,0.0008,,,2,,,,,104.964
3.802999973,70.8416,82.4709,32.1339,47.1794,4.5877,4.2523,14.8891,13.8851,,4.7284,5.8447,0.0247,29.3475,22.2309,5.8436,43.9997,0.0008,,,2,,,,,105.008
4.002999783,72.0311,83.8249,32.2684,39.4233,4.2823,3.9863,14.2472,13.2566,,4.7284,5.9063,0.0247,25.3211,20.0911,5.906,43.9997,0.0008,,,2,,,,,104.964
4.20299983,73.2288,85.0554,32.0664,34.2975,4.0516,3.946,13.7588,12.8166,,4.7284,5.9337,0.0247,22.255,17.8854,5.9337,43.9997,0.0008,,,2,,,,,104.986
4.402999878,74.4219,86.1618,32.1339,31.8579,3.9529,3.7768,13.6127,12.6846,,4.7284,5.9164,0.0247,20.8999,15.6894,5.9094,43.9997,0.0008,,,2,,,,,104.964
4.602999926,75.5988,87.1437,32.4694,31.1152,3.9231,3.7338,13.6283,12.7537,,4.7284,5.8668,0.0247,20.7471,13.5928,5.8514,43.9997,0.0008,,,2,,,,,104.964
4.802999973,76.7498,88.0099,31.8633,34.0657,4.0225,3.7661,13.9367,12.9674,,4.7284,5.75,0.0247,23.4077,11.6903,5.7154,43.9997,0.0008,,,2,,,,,104.986
5.002999783,77.8705,88.8169,32.1339,39.1877,4.2567,4.1099,14.6331,13.6149,,4.7284,5.5953,0.0247,26.1251,10.4477,5.5652,43.9997,0.0008,,,2,,,,,104.921
5.20299983,78.9568,89.5686,32.0664,45.4555,4.4906,4.1556,15.2906,14.2497,,4.7284,5.426,0.0247,31.0613,8.7503,5.393,43.9997,0.0008,,,2,,,,,105.008
5.400999784,80.0089,90.2857,32.0664,52.1639,4.7437,4.5558,16.0095,14.9223,,4.7284,5.2568,0.0247,36.0847,7.7479,5.2115,43.9997,0.0008,,,2,,,,,104.986
