Epoch Time,Z1 Smp Temp,Z1 BlkTemp,Z1 HeatSink,Z1 QPID,Z1 Iset,Z1 Imea,Z1 Vset,Z1 Vmea,Z1 ControlState,Z1 PID0 SP,Z1 PID0PV,Z1 PID0I,Z1 PID0 M,Z1 PID0 B,Z1 PID0 Y,Z1 PID0 FFWD,Z1 PID0 DT,Z1 PID1 SP,Z1 PID1 PV,Z1 PID1 I,Z1 PID1 M,Z1 PID1 B,Z1 PID1 Y,Z1 PID1 FFWD,Cover Temperature
0,58.0642,64.5086,40.4243,-13.5431,.8152,.8166,3.577,1.0611,,1.8228,2.6153,.0198,-5.6091,3.884,2.6165,16.3741,.0008,,,2.5,,,,,104.914
0.200000047683716,58.563,64.572,40.4243,-5.6974,1.2765,1.4291,4.7182,1.4398,,1.8167,2.4454,.0198,-1.485,2.6114,2.4466,16.3741,.0009,,,2.5,,,,,104.982
0.400000095367432,59.0279,64.6211,40.3798,3.4982,1.8041,1.9421,6.0356,1.8427,,1.8131,2.2785,.0198,2.8483,1.6442,2.2795,16.3741,.0008,,,2.5,,,,,104.982
0.608999967575073,59.4645,64.7387,40.2017,10.7819,2.2928,2.2645,7.2653,2.5277,,1.8088,2.1503,.0198,6.2038,.9369,2.151,16.3741,.0008,,,2.5,,,,,105.027
0.799999952316284,59.8769,64.8855,40.3353,17.6444,2.5734,2.7749,7.9763,2.7937,,1.8071,2.0573,.0198,9.6979,.4527,2.0278,16.3741,.0009,,,2.5,,,,,104.914
1,60.2731,65.1402,40.2908,23.1682,2.8562,2.9629,8.6989,3.0139,,1.8056,1.96,.0198,11.8457,.1501,1.9491,16.3741,.0008,,,2.5,,,,,104.914
1.20000004768372,60.6598,65.4244,40.157,24.467,2.9276,3.1724,8.8995,3.21,,1.8043,1.9302,.0198,12.2335,-.0832,1.9179,16.3741,.0009,,,2.5,,,,,104.936
1.3989999294281,61.0434,65.7803,40.157,25.9348,3.0083,3.1751,9.1296,3.2181,,1.8033,1.9007,.0198,12.9674,-.2233,1.9008,16.3741,.0008,,,2.5,,,,,105.004
1.60000014305115,61.4276,66.1898,40.2462,25.3452,2.9909,3.3013,9.1201,3.2181,,1.8019,1.9069,.0198,12.45,-.4559,1.9068,16.3741,.0008,,,2.5,,,,,105.027
1.79999995231628,61.8179,66.6659,40.2462,23.0501,2.8971,3.0086,8.9304,3.1858,,1.8007,1.9285,.0198,11.5251,-.6219,1.9283,16.3741,.0008,,,2.5,,,,,104.959
2,62.2152,67.1722,40.2017,20.1861,2.7669,3.0623,8.6454,2.893,,1.7989,1.9614,.0198,10.093,-.8994,1.9611,16.3741,.0008,,,2.5,,,,,104.936
2.20000004768372,62.6188,67.6493,40.157,17.1605,2.6282,2.8151,8.3381,2.8259,,1.7967,1.995,.0198,8.5802,-1.24,1.9948,16.3741,.0008,,,2.5,,,,,104.959
2.40000009536743,63.03,68.1561,40.157,13.6676,2.4713,2.7775,7.9939,2.6996,,1.794,2.0328,.0198,6.8338,-1.6549,2.0326,16.3741,.0008,,,2.5,,,,,105.049
2.60899996757507,63.447,68.6388,40.0229,10.3398,2.3063,2.337,7.6156,2.5788,,1.7908,2.067,.0198,4.9969,-2.2676,2.067,16.3741,.0009,,,2.5,,,,,104.982
2.79999995231628,63.8676,69.0971,40.0229,7.783,2.1936,2.4068,7.3792,2.4471,,1.7874,2.0853,.0198,3.8915,-2.6688,2.0851,16.3741,.0008,,,2.5,,,,,104.982
