Epoch Time,Z1 Smp Temp,Z1 BlkTemp,Z1 HeatSink,Z1 QPID,Z1 Iset,Z1 Imea,Z1 Vset,Z1 Vmea,Z1 ControlState,Z1 PID0 SP,Z1 PID0PV,Z1 PID0I,Z1 PID0 M,Z1 PID0 B,Z1 PID0 Y,Z1 PID0 FFWD,Z1 PID0 DT,Z1 PID1 SP,Z1 PID1 PV,Z1 PID1 I,Z1 PID1 M,Z1 PID1 B,Z1 PID1 Y,Z1 PID1 FFWD,Cover Temperature
0,60.0023,59.9955,29.2714,-27.6698,.4086,.9053,2.9253,.6366,4,30,30.0026,-.0653,-34.5872,-.0912,30.001,-32.5,.0008,,27.4983,4.8392,,,29.9879,-32.5,104.914
0.600000143051147,60.0034,60.0392,29.3842,-8.0302,1.6645,2.0066,5.9554,1.9233,,.1001,.0075,.0198,-4.0151,.459,.0074,-7.5,.0008,,,2.5,,,,,105.049
0.800000190734863,60.0101,60.1316,29.2148,-9.8078,1.5543,1.789,5.6923,1.6037,,.1001,.0382,.0198,-4.9039,.5951,.038,-7.5,.0008,,,2.5,,,,,105.072
1,60.0262,60.2823,29.2148,-12.0558,1.3714,1.7434,5.265,1.6869,,.1001,.0866,.0198,-6.451,.6538,.0863,-7.5,.0008,,,2.5,,,,,104.982
1.20000004768372,60.0537,60.4646,29.2148,-16.5899,1.1511,1.2545,4.75,1.3297,,.1001,.1415,.0198,-8.295,.6102,.1412,-7.5,.0008,,,2.5,,,,,104.914
1.40000009536743,60.0915,60.6154,29.3279,-19.375,.9873,1.241,4.23,1.1578,,.1001,.1943,.0198,-10.1806,.4699,.194,-7.5,.0008,,,2.5,,,,,105.004
1.60000014305115,60.1398,60.7713,29.2714,-23.2135,.7493,1.0234,3.8167,1.0261,,.1,.2433,.0198,-12.0199,.233,.2431,-7.5,.0009,,,2.5,,,,,104.959
1.80000019073486,60.1959,60.9295,29.1016,-26.4148,.5312,.8327,3.2903,.5695,,.0999,.2805,.0198,-13.5472,-.0774,.2803,-7.5,.0008,,,2.5,,,,,105.004
2,60.2566,61.0171,29.0448,-28.8271,.3906,.5184,2.9756,.6447,,.0997,.3022,.0198,-14.6081,-.4414,.3021,-7.5,.0009,,,2.5,,,,,104.982
2.21099996566772,60.3192,61.0854,29.2714,-30.4106,.2867,.4755,2.7312,.5346,,.0996,.3089,.0198,-15.2053,-.8246,.3089,-7.5,.0008,,,2.5,,,,,105.027
2.40000009536743,60.3796,61.1097,29.1583,-30.4419,.2715,.5265,2.6817,.3734,,.0995,.2976,.0198,-15.1944,-1.1989,.2976,-7.5,.0009,,,2.5,,,,,104.959
